BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
23228428,24:07.0,1670210647,0xa8e4c74d552d82f3175714649248fc8a1b0f0edd20ebca16b428acec8ef23386,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,70280,axlUSDC,Polygon
26290370,24:55.0,1676467495,0x39b2f6bd1e288abfedd11a5d21153bd1075111178de8a6a445180236b8ba1cda,0x0153f8694e9ed70fc4692a57ba81054dba78f9ad,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1845480,axlUSDC,Fantom
26099583,26:07.0,1676075167,0xc6ecdc929744fc5523d4c99e3406af575c15426c22c7e150ca3d6bbe28f88c18,0x0198db21cc1ca21bc8cb01d72c19ceaf3afbfdc2,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,14134924,axlUSDC,Fantom
26621927,18:54.0,1677136734,0x6b1ffa0ec592e85dc10defd421c15d4149b93fb3415af6895f6935f130e188ac,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1638134,axlUSDC,terra-2
26646247,50:03.0,1677185403,0xaaba3bdcee70e25193dcba65c9e1c18217415251d0223a40ebe4912212ad269d,0x3f50034ab897b3726f6efbfb72d7abdfe1e568eb,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,93314139,axlUSDC,Fantom
26818415,38:31.0,1677537511,0x2e5488b4b103dce511065927ee9c6072127e2014c96a1b52102de3fc1f84b2ba,0xc73eea309d7161df74533514a32891aa0931b7e4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,17806968,axlUSDC,Fantom
26679675,48:28.0,1677253708,0xff8aa9ab3406ca497c8e316cd88784b9679ebd8621978f1cc8ce1062abafd611,0x7976801d47982d72697998c75aa878b737151ed7,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,9425711,axlUSDC,Arbitrum
26193503,26:48.0,1676269608,0x5a8bb4f6faf7468410e0907be0bbc57643724d4935a0a34889f63d9592812844,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,249981,axlUSDC,Arbitrum
26478907,29:47.0,1676849387,0x3a110959d1c32dcc908858d4856381a492920e31bd3cb1dbe100eaba118f17d3,0x3de4cf81a3d4de9362cc144bd7d8938cbb9169e0,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,79436198,axlUSDC,Moonbeam
25849455,41:41.0,1675568501,0x32fc88621950f049173a41c39001b43db93e8120f359bc771689d7d02af3da7e,0xa3d15d2efdd2a93e5a4bf07d69efe4a142a347f6,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,353647365,axlUSDC,Fantom
26475362,29:52.0,1676842192,0x9484895653afb23b1675ab75fa07824ead44ff94d6bf51c1456d20353efb61d4,0x479e7e7e928fdcb7d9a2f8b8292291b6c88a76c0,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,29245188,axlUSDC,Polygon
26300615,11:18.0,1676488278,0x257b60a018227d0f7cc3acaf131584da1720c7b6bd6b20d843b5e5cfbbab4721,0xb3f6872e6ffea3f8da7a5d5eb52ed2a5e15d60aa,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,932873341,axlUSDC,Fantom
23281258,46:34.0,1670319994,0xe7ed8a9cca5ff6ad6651c4e1bbe52946e4047438a38a176ac61c62c8199cf1f7,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,2036869,axlUSDC,Moonbeam
26282160,46:42.0,1676450802,0x9374ee9e5ad6f5425a74f172a60250bf52142c4556c1171e6dce601147ec1d47,0x9e4b2a6b1e977070bd999e0e53f4a534341e7358,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,894433,axlUSDC,Polygon
